10,5,1.0857142857142856
10,10,1.064285714285714
10,15,1.1722222222222223
10,20,1.1250000000000002
20,10,1.1583333333333334
20,15,1.1823529411764706
20,20,1.2130434782608697
20,25,1.2321428571428572
20,30,1.1297297297297297
20,35,1.1820512820512818
20,40,1.2
30,15,1.2058823529411764
30,20,1.1782608695652175
30,25,1.163333333333333
30,30,1.259375
30,35,1.2025641025641025
30,40,1.1644444444444442
30,45,1.198
30,50,1.189090909090909
30,55,1.1661290322580646
30,60,1.15
40,20,1.1153846153846152
40,25,1.3111111111111113
40,30,1.2606060606060607
40,35,1.2153846153846153
40,40,1.2204545454545457
40,45,1.216
40,50,1.1785714285714286
40,55,1.1483870967741934
40,60,1.2484375
40,65,1.237142857142857
40,70,1.164102564102564
40,75,1.2518987341772152
40,80,1.2235294117647058
50,25,1.1448275862068964
50,30,1.1594594594594594
50,35,1.2578947368421052
50,40,1.202222222222222
50,45,1.2
50,50,1.2722222222222224
50,55,1.2620689655172415
50,60,1.2365079365079363
50,65,1.2173913043478262
50,70,1.2767123287671232
50,75,1.2296296296296296
50,80,1.25
50,85,1.2337078651685396
50,90,1.2189473684210526
50,95,1.2565656565656567
50,100,1.2409523809523808
60,30,1.25
60,35,1.228205128205128
60,40,1.2133333333333334
60,45,1.3130434782608695
60,50,1.2528301886792454
60,55,1.3172413793103448
60,60,1.2215384615384615
60,65,1.2371428571428573
60,70,1.2635135135135134
60,75,1.2641025641025643
60,80,1.2282352941176469
60,85,1.2377777777777776
60,90,1.2698924731182797
60,95,1.2108910891089109
60,100,1.266990291262136
60,105,1.2063063063063064
60,110,1.257522123893805
60,115,1.1912
60,120,1.2319999999999998
70,35,1.2552631578947366
70,40,1.26046511627907
70,45,1.1960784313725488
70,50,1.1785714285714286
70,55,1.2203389830508473
70,60,1.209375
70,65,1.208450704225352
70,70,1.2421052631578946
70,75,1.2860759493670886
70,80,1.2011764705882353
70,85,1.2522222222222221
70,90,1.215625
70,95,1.1882352941176468
70,100,1.239047619047619
70,105,1.2254545454545456
70,110,1.194017094017094
70,115,1.269230769230769
70,120,1.232283464566929
70,125,1.271875
70,130,1.222794117647059
70,135,1.246808510638298
70,140,1.2333333333333334
80,40,1.2295454545454547
80,45,1.2625000000000002
80,50,1.2924528301886793
80,55,1.2389830508474575
80,60,1.2106060606060605
80,65,1.2183098591549295
80,70,1.2283783783783782
80,75,1.3289473684210527
80,80,1.2081395348837207
80,85,1.2098901098901098
80,90,1.2436170212765958
80,95,1.262
80,100,1.2119266055045872
80,105,1.227927927927928
80,110,1.2431034482758618
80,115,1.2408333333333335
80,120,1.2359375
80,125,1.2453846153846158
80,130,1.253284671532847
80,135,1.2380281690140844
80,140,1.2600000000000002
80,145,1.2264900662251654
80,150,1.2435897435897436
80,155,1.2371069182389935
80,160,1.2484848484848485
90,45,1.202
90,50,1.2574074074074075
90,55,1.282758620689655
90,60,1.275
90,65,1.2764705882352942
90,70,1.2405405405405403
90,75,1.23
90,80,1.2235294117647058
90,85,1.2197802197802197
90,90,1.228125
90,95,1.2826530612244897
90,100,1.1971698113207547
90,105,1.1938053097345134
90,110,1.2452173913043478
90,115,1.2554621848739493
90,120,1.2166666666666663
90,125,1.257692307692308
90,130,1.2058823529411766
90,135,1.2160839160839163
90,140,1.2675862068965518
90,145,1.238
90,150,1.2612903225806449
90,155,1.211801242236025
90,160,1.217857142857143
90,165,1.2348837209302324
90,170,1.2542857142857144
90,175,1.2467032967032963
90,180,1.2527173913043477
100,50,1.219642857142857
100,55,1.2542372881355932
100,60,1.274603174603175
100,65,1.3242424242424242
100,70,1.3138888888888887
100,75,1.260493827160494
100,80,1.2116279069767442
100,85,1.2539325842696631
100,90,1.2546391752577317
100,95,1.2059405940594057
100,100,1.2301886792452832
100,105,1.2722222222222224
100,110,1.2587719298245617
100,115,1.2344537815126049
100,120,1.2798387096774193
100,125,1.267692307692308
100,130,1.2525925925925927
100,135,1.253191489361702
100,140,1.2408163265306125
100,145,1.2360000000000002
100,150,1.267741935483871
100,155,1.2437500000000001
100,160,1.2488095238095238
100,165,1.2391812865497074
100,170,1.2803468208092488
100,175,1.2260869565217392
100,180,1.2126984126984126
100,185,1.2471204188481675
100,190,1.2409090909090907
100,195,1.241089108910891
100,200,1.248792270531401
